ID T IDR EventType X Y
17638 1846541 2 GET1 3 7
17639 1846573 1 SEND1 2 0
17640 1846623 1 GET1 3 7
17641 1846723 1 SEND1 2 0
17642 1846846 2 SEND1 1 1
17643 1847098 2 GET1 4 6
17644 1847103 1 GET1 3 7
17645 1847123 1 SEND1 1 1
17646 1847399 1 GET3 5 7
17647 1847664 2 SEND1 2 0
17648 1847910 2 GET1 5 7
17649 1848127 1 SEND3 7 1
17650 1848210 2 SEND1 1 1
17651 1848281 1 GET1 3 7
17652 1848422 2 GET2 3 7
17653 1848555 1 SEND1 2 0
17654 1848793 1 GET1 3 7
17655 1848947 2 SEND2 4 1
17656 1849052 2 GET1 3 7
17657 1849126 2 SEND1 1 1
17658 1849446 2 GET3 4 6
17659 1849587 1 SEND1 2 0
17660 1849667 1 GET1 3 7
17661 1849777 1 SEND1 0 0
17662 1850200 2 SEND3 6 0
17663 1850239 1 GET1 3 7
17664 1850282 2 GET1 3 7
17665 1850299 1 SEND1 1 1
17666 1850308 2 SEND1 1 1
17667 1850363 1 GET1 3 7
17668 1850407 1 SEND1 2 0
17669 1850569 1 GET1 3 7
17670 1850869 1 SEND1 2 0
17671 1851019 1 GET1 3 7
17672 1851068 2 GET1 4 6
17673 1851089 1 SEND1 1 1
17674 1851104 2 SEND1 1 1
17675 1851120 2 GET1 4 6
17676 1851214 2 SEND1 1 1
17677 1851224 2 GET1 4 6
17678 1851264 2 SEND1 2 0
17679 1851293 1 GET2 3 7
17680 1851342 1 SEND2 3 0
17681 1851487 1 GET1 3 7
17682 1851588 2 GET1 5 7
17683 1851611 1 SEND1 1 1
17684 1852000 2 SEND1 1 1
17685 1852025 1 GET1 3 7
17686 1852128 2 GET1 4 6
17687 1852143 1 SEND1 1 1
17688 1852363 1 GET1 3 7
17689 1852457 1 SEND1 1 1
17690 1852640 2 SEND1 2 0
17691 1852669 1 GET2 5 7
17692 1852782 2 GET3 3 7
17693 1852862 1 SEND2 3 0
17694 1852868 2 SEND3 7 1
17695 1853021 1 GET1 4 6
17696 1853074 2 GET2 4 6
17697 1853251 1 SEND1 1 1
17698 1853285 1 GET1 3 7
17699 1853511 2 SEND2 4 1
17700 1853558 2 GET1 3 7
17701 1853612 2 SEND1 2 0
17702 1853630 2 GET1 3 7
17703 1853716 2 SEND1 2 0
17704 1853748 2 GET2 3 7
17705 1853887 1 SEND1 1 1
17706 1853907 2 SEND2 4 1
17707 1853945 1 GET1 3 7
17708 1854250 2 GET1 3 7
17709 1854298 2 SEND1 1 1
17710 1854329 1 SEND1 1 1
17711 1854578 2 GET1 4 6
17712 1854701 1 GET1 3 7
17713 1854780 2 SEND1 1 1
17714 1854854 2 GET1 3 7
17715 1854938 2 SEND1 0 0
17716 1855048 2 GET1 3 7
17717 1855103 1 SEND1 1 1
17718 1855232 2 SEND1 1 1
17719 1855268 2 GET1 4 6
17720 1855470 2 SEND1 2 0
17721 1855519 1 GET1 4 6
17722 1855707 1 SEND1 2 0
17723 1855831 1 GET1 3 7
17724 1855886 2 GET1 5 7
17725 1856035 1 SEND1 0 0
17726 1856107 1 GET1 4 6
17727 1856149 1 SEND1 1 1
17728 1856169 1 GET1 3 7
17729 1856207 1 SEND1 1 1
17730 1856295 1 GET1 5 7
17731 1856388 2 SEND1 2 0
17732 1856484 2 GET1 4 6
17733 1856619 1 SEND1 2 0
17734 1856721 1 GET2 3 7
17735 1856780 2 SEND1 0 0
17736 1856978 1 SEND2 3 0
17737 1857021 1 GET1 3 7
17738 1857167 1 SEND1 1 1
17739 1857215 1 GET1 3 7
17740 1857238 2 GET1 3 7
17741 1857308 2 SEND1 1 1
17742 1857538 2 GET1 4 6
17743 1857571 1 SEND1 0 0
17744 1857627 1 GET1 3 7
17745 1857719 1 SEND1 1 1
17746 1857872 2 SEND1 0 0
17747 1857973 1 GET1 3 7
17748 1858239 1 SEND1 2 0
17749 1858264 2 GET1 3 7
17750 1858297 1 GET1 4 6
17751 1858354 2 SEND1 0 0
17752 1858378 2 GET1 4 6
17753 1858568 2 SEND1 1 1
17754 1858748 2 GET3 3 7
17755 1858851 1 SEND1 1 1
17756 1858927 1 GET1 3 7
17757 1859135 1 SEND1 1 1
17758 1859149 1 GET1 4 6
17759 1859436 2 SEND3 6 0
17760 1859477 1 SEND1 1 1
17761 1859647 1 GET1 3 7
17762 1859782 2 GET1 3 7
17763 1860081 1 SEND1 2 0
17764 1860082 2 SEND1 1 1
17765 1860212 1 GET1 3 7
17766 1860272 2 GET2 4 6
17767 1860342 1 SEND1 1 1
17768 1860378 1 GET1 3 7
17769 1860468 1 SEND1 1 1
17770 1860500 1 GET1 4 6
17771 1860590 1 SEND1 1 1
17772 1860633 2 SEND2 4 1
17773 1860766 2 GET2 3 7
17774 1860792 1 GET1 3 7
17775 1860847 2 SEND2 3 0
17776 1861022 2 GET1 3 7
17777 1861064 1 SEND1 0 0
17778 1861420 1 GET1 3 7
17779 1861524 2 SEND1 2 0
17780 1861612 2 GET1 3 7
17781 1861744 2 SEND1 1 1
17782 1861768 1 SEND1 0 0
17783 1861870 1 GET1 5 7
17784 1862072 1 SEND1 1 1
17785 1862136 2 GET1 3 7
17786 1862184 1 GET1 3 7
17787 1862192 2 SEND1 1 1
17788 1862212 1 SEND1 1 1
17789 1862306 2 GET1 5 7
17790 1862314 1 GET1 3 7
17791 1862390 1 SEND1 1 1
17792 1862462 1 GET3 5 7
17793 1862518 2 SEND1 1 1
17794 1862610 2 GET1 3 7
17795 1862682 2 SEND1 2 0
17796 1862758 2 GET1 3 7
17797 1862908 1 SEND3 6 0
17798 1863094 2 SEND1 2 0
17799 1863176 2 GET1 3 7
17800 1863192 1 GET1 4 6
17801 1863208 2 SEND1 1 1
17802 1863322 1 SEND1 2 0
17803 1863331 2 GET1 3 7
17804 1863369 2 SEND1 1 1
17805 1863455 2 GET1 3 7
17806 1863475 2 SEND1 0 0
17807 1863550 1 GET1 4 6
17808 1863570 1 SEND1 1 1
17809 1863649 2 GET1 3 7
17810 1863689 2 SEND1 1 1
17811 1863772 1 GET1 3 7
17812 1863857 2 GET1 3 7
17813 1864029 2 SEND1 2 0
17814 1864219 2 GET1 3 7
17815 1864317 2 SEND1 1 1
17816 1864492 1 SEND1 1 1
17817 1864631 2 GET1 3 7
17818 1864819 2 SEND1 1 1
17819 1864982 1 GET1 3 7
17820 1865183 2 GET2 3 7
17821 1865232 2 SEND2 3 0
17822 1865309 2 GET2 4 6
17823 1865340 1 SEND1 2 0
17824 1865446 1 GET1 4 6
17825 1865526 2 SEND2 3 0
17826 1865540 1 SEND1 1 1
17827 1865574 1 GET1 5 7
17828 1865645 2 GET1 4 6
17829 1865842 1 SEND1 0 0
17830 1865966 1 GET1 3 7
17831 1866006 1 SEND1 2 0
17832 1866159 2 SEND1 2 0
17833 1866223 2 GET1 3 7
17834 1866256 1 GET1 3 7
17835 1866380 1 SEND1 2 0
17836 1866423 2 SEND1 0 0
17837 1866500 1 GET3 5 7
17838 1866521 2 GET1 3 7
17839 1866545 2 SEND1 1 1
17840 1866773 2 GET1 3 7
17841 1866899 2 SEND1 1 1
17842 1866945 2 GET1 3 7
17843 1867015 2 SEND1 1 1
17844 1867055 2 GET1 3 7
17845 1867078 1 SEND3 7 1
17846 1867125 2 SEND1 1 1
17847 1867166 1 GET3 3 7
17848 1867283 2 GET1 3 7
17849 1867361 2 SEND1 1 1
17850 1867547 2 GET1 3 7
17851 1867745 2 SEND1 1 1
17852 1867807 2 GET1 3 7
17853 1867830 1 SEND3 8 0
17854 1867851 2 SEND1 1 1
17855 1867863 2 GET1 3 7
17856 1868146 1 GET2 3 7
17857 1868217 2 SEND1 2 0
17858 1868275 1 SEND2 3 0
17859 1868431 2 GET1 3 7
17860 1868589 2 SEND1 0 0
17861 1868601 2 GET1 4 6
17862 1868667 2 SEND1 2 0
17863 1868975 2 GET1 5 7
17864 1868991 2 SEND1 0 0
17865 1869072 1 GET1 3 7
17866 1869329 2 GET1 3 7
17867 1869378 1 SEND1 0 0
17868 1869416 1 GET1 3 7
17869 1869441 2 SEND1 2 0
17870 1869460 1 SEND1 2 0
17871 1869644 1 GET1 3 7
17872 1869692 1 SEND1 1 1
17873 1869742 1 GET1 3 7
17874 1869844 1 SEND1 2 0
17875 1870051 2 GET1 3 7
17876 1870129 2 SEND1 1 1
17877 1870180 1 GET1 5 7
17878 1870849 2 GET1 5 7
17879 1870950 1 SEND1 1 1
17880 1871322 1 GET1 3 7
17881 1871581 2 SEND1 2 0
17882 1871658 1 SEND1 1 1
17883 1871707 2 GET1 3 7
17884 1871841 2 SEND1 1 1
17885 1871877 2 GET2 3 7
17886 1871932 2 SEND2 4 1
17887 1872256 1 GET1 3 7
17888 1872325 2 GET1 3 7
17889 1872402 1 SEND1 2 0
17890 1872455 2 SEND1 1 1
17891 1872483 2 GET1 3 7
17892 1872560 1 GET1 3 7
17893 1872664 1 SEND1 2 0
17894 1872798 1 GET3 3 7
17895 1872820 1 SEND3 6 0
17896 1872919 2 SEND1 1 1
17897 1872997 2 GET1 3 7
17898 1873115 2 SEND1 1 1
17899 1873171 2 GET1 3 7
17900 1873331 2 SEND1 2 0
17901 1873644 1 GET2 3 7
17902 1873841 2 GET2 4 6
17903 1873921 1 SEND2 4 1
17904 1873974 1 GET1 3 7
17905 1874092 1 SEND1 1 1
17906 1874094 2 SEND2 4 1
17907 1874128 1 GET1 3 7
17908 1874181 2 GET3 3 7
17909 1874274 1 SEND1 2 0
17910 1874323 2 SEND3 6 0
17911 1874411 2 GET1 3 7
17912 1874494 1 GET1 4 6
17913 1874509 2 SEND1 1 1
17914 1874587 2 GET1 3 7
17915 1874623 2 SEND1 1 1
17916 1875096 1 SEND1 2 0
17917 1875178 1 GET1 4 6
17918 1875239 2 GET1 5 7
17919 1875256 1 SEND1 2 0
17920 1875435 2 SEND1 1 1
17921 1875509 2 GET1 3 7
17922 1875623 2 SEND1 1 1
17923 1875671 2 GET1 4 6
17924 1875722 1 GET1 5 7
17925 1875863 2 SEND1 1 1
17926 1876066 1 SEND1 1 1
17927 1876170 1 GET3 3 7
17928 1876491 2 GET1 3 7
17929 1876525 2 SEND1 1 1
17930 1876921 2 GET1 3 7
17931 1876935 2 SEND1 1 1
17932 1876993 2 GET1 3 7
17933 1877313 2 SEND1 0 0
17934 1877349 2 GET1 3 7
17935 1877575 2 SEND1 1 1
17936 1877639 2 GET1 3 7
17937 1877929 2 SEND1 1 1
17938 1878082 1 SEND3 8 0
17939 1878182 1 GET1 3 7
17940 1878518 1 SEND1 1 1
17941 1878612 1 GET1 3 7
17942 1878767 2 GET1 3 7
17943 1878932 1 SEND1 2 0
17944 1879043 2 SEND1 1 1
17945 1879054 1 GET1 4 6
17946 1879181 2 GET1 5 7
17947 1879218 1 SEND1 1 1
17948 1879295 2 SEND1 2 0
17949 1879369 2 GET1 5 7
17950 1879415 2 SEND1 1 1
17951 1879467 2 GET2 5 7
17952 1879552 1 GET1 3 7
17953 1879952 1 SEND1 2 0
17954 1879982 2 SEND2 4 1
17955 1880014 1 GET1 3 7
17956 1880031 2 GET1 4 6
17957 1880050 1 SEND1 1 1
17958 1880103 2 SEND1 1 1
17959 1880156 1 GET1 3 7
17960 1880317 2 GET1 5 7
17961 1880367 2 SEND1 1 1
17962 1880468 1 SEND1 0 0
17963 1880561 2 GET1 3 7
17964 1880823 2 SEND1 0 0
17965 1880922 1 GET1 5 7
17966 1880941 2 GET1 5 7
17967 1881198 1 SEND1 1 1
17968 1881506 1 GET1 5 7
17969 1881596 1 SEND1 2 0
17970 1881681 2 SEND1 2 0
17971 1881684 1 GET1 3 7
17972 1881704 1 SEND1 2 0
17973 1881764 1 GET1 3 7
17974 1881845 2 GET1 3 7
17975 1881945 2 SEND1 1 1
17976 1882169 2 GET1 3 7
17977 1882317 2 SEND1 1 1
17978 1882373 2 GET1 3 7
17979 1882569 2 SEND1 1 1
17980 1882586 1 SEND1 2 0
17981 1882638 1 GET1 3 7
17982 1882671 2 GET1 4 6
17983 1882725 2 SEND1 1 1
17984 1882913 2 GET1 5 7
17985 1882978 1 SEND1 2 0
17986 1883132 1 GET1 3 7
17987 1883203 2 SEND1 2 0
17988 1883228 1 SEND1 1 1
17989 1883431 2 GET1 3 7
17990 1883447 2 SEND1 1 1
17991 1883565 2 GET1 5 7
17992 1883664 1 GET1 3 7
17993 1883718 1 SEND1 1 1
17994 1884175 2 SEND1 2 0
17995 1884213 2 GET1 3 7
17996 1884320 1 GET1 3 7
17997 1884358 1 SEND1 1 1
17998 1884527 2 SEND1 1 1
17999 1884607 2 GET1 5 7
18000 1884624 1 GET1 3 7
18001 1884637 2 SEND1 1 1
18002 1884758 1 SEND1 1 1
18003 1884773 2 GET1 3 7
18004 1884801 2 SEND1 1 1
18005 1884895 2 GET1 3 7
18006 1884935 2 SEND1 0 0
18007 1884951 1 GET1 3 7
18008 1885027 1 SEND1 2 0
18009 1885169 1 GET2 3 7
18010 1885199 2 GET2 3 7
18011 1885628 1 SEND2 4 1
18012 1885691 1 GET1 3 7
18013 1885811 1 SEND1 2 0
18014 1885814 2 SEND2 4 1
18015 1886093 1 GET1 3 7
18016 1886225 2 GET1 3 7
18017 1886343 1 SEND1 1 1
18018 1886371 1 GET1 3 7
18019 1886757 2 SEND1 2 0
18020 1887263 1 SEND1 1 1
18021 1887327 1 GET1 4 6
18022 1887529 2 GET2 3 7
18023 1887603 1 SEND1 1 1
18024 1887628 2 SEND2 4 1
18025 1887735 2 GET3 5 7
18026 1887891 1 GET1 3 7
18027 1888083 1 SEND1 0 0
18028 1888085 2 SEND3 7 1
18029 1888161 2 GET1 3 7
18030 1888647 1 GET1 4 6
18031 1888743 1 SEND1 1 1
18032 1888789 2 SEND1 1 1
18033 1888967 1 GET1 4 6
18034 1889005 2 GET3 5 7
18035 1889137 1 SEND1 0 0
18036 1889183 1 GET1 3 7
18037 1889399 1 SEND1 1 1
18038 1889897 1 GET1 5 7
18039 1890297 2 SEND3 6 0
18040 1890339 2 GET2 3 7
18041 1890353 1 SEND1 1 1
18042 1890544 2 SEND2 4 1
18043 1890583 2 GET1 3 7
18044 1890711 2 SEND1 1 1
18045 1890723 1 GET2 3 7
18046 1890904 1 SEND2 4 1
18047 1891037 2 GET1 3 7
18048 1891105 1 GET1 3 7
18049 1891415 1 SEND1 2 0
18050 1891447 2 SEND1 2 0
18051 1891475 2 GET2 3 7
18052 1891499 1 GET1 3 7
18053 1891719 1 SEND1 2 0
18054 1891749 1 GET2 3 7
18055 1891770 2 SEND2 4 1
18056 1891820 1 SEND2 4 1
18057 1891849 2 GET2 3 7
18058 1891951 1 GET1 4 6
18059 1892007 1 SEND1 1 1
18060 1892223 1 GET1 5 7
18061 1892302 2 SEND2 5 0
18062 1892429 1 SEND1 1 1
18063 1892465 2 GET1 4 6
18064 1892551 1 GET1 3 7
18065 1892647 2 SEND1 1 1
18066 1892669 2 GET2 3 7
18067 1892982 2 SEND2 4 1
18068 1893233 1 SEND1 2 0
18069 1893243 2 GET1 4 6
18070 1893285 1 GET1 5 7
18071 1893365 1 SEND1 2 0
18072 1893449 1 GET2 3 7
18073 1893834 1 SEND2 4 1
18074 1893929 1 GET1 3 7
18075 1893967 2 SEND1 1 1
18076 1894003 2 GET1 3 7
18077 1894181 2 SEND1 2 0
18078 1894231 2 GET3 3 7
18079 1894341 1 SEND1 2 0
18080 1894917 1 GET1 5 7
18081 1895233 2 SEND3 6 0
18082 1895455 1 SEND1 2 0
18083 1895719 1 GET1 3 7
18084 1895746 2 GET1 3 7
18085 1895812 2 SEND1 2 0
18086 1895928 2 GET1 5 7
18087 1896038 2 SEND1 1 1
18088 1896100 2 GET1 3 7
18089 1896143 1 SEND1 1 1
18090 1896211 1 GET1 3 7
18091 1896239 1 SEND1 1 1
18092 1896280 2 SEND1 1 1
18093 1896374 2 GET1 5 7
18094 1896505 1 GET1 5 7
18095 1896545 1 SEND1 1 1
18096 1896579 1 GET3 3 7
18097 1896652 2 SEND1 1 1
18098 1896781 1 SEND3 6 0
18099 1896929 1 GET2 4 6
18100 1897032 2 GET1 3 7
18101 1897094 2 SEND1 1 1
18102 1897294 2 GET1 4 6
18103 1897304 1 SEND2 4 1
18104 1897316 2 SEND1 1 1
18105 1897347 1 GET1 3 7
18106 1897390 2 GET1 3 7
18107 1897619 1 SEND1 2 0
18108 1897705 1 GET3 4 6
18109 1897750 2 SEND1 1 1
18110 1897844 2 GET3 3 7
18111 1897987 1 SEND3 7 1
18112 1898039 1 GET1 3 7
18113 1898060 2 SEND3 7 1
18114 1898119 1 SEND1 1 1
18115 1898291 1 GET1 3 7
18116 1898327 1 SEND1 1 1
18117 1898392 2 GET1 3 7
18118 1898443 1 GET1 4 6
18119 1898519 1 SEND1 2 0
18120 1898536 2 SEND1 1 1
18121 1898627 1 GET1 4 6
18122 1898752 2 GET1 5 7
18123 1898971 1 SEND1 1 1
18124 1899164 2 SEND1 2 0
18125 1899206 2 GET1 4 6
18126 1899255 1 GET1 3 7
18127 1899341 1 SEND1 1 1
18128 1899348 2 SEND1 1 1
18129 1899390 2 GET1 4 6
18130 1899524 2 SEND1 1 1
18131 1899644 2 GET1 5 7
18132 1899757 1 GET1 3 7
18133 1899876 2 SEND1 0 0
18134 1899978 2 GET1 4 6
18135 1900180 2 SEND1 1 1
18136 1900246 2 GET1 3 7
18137 1900354 2 SEND1 2 0
18138 1900386 2 GET1 5 7
18139 1900465 1 SEND1 1 1
18140 1900515 1 GET2 3 7
18141 1900586 2 SEND1 2 0
18142 1900728 2 GET1 5 7
18143 1900810 2 SEND1 2 0
18144 1900850 2 GET1 3 7
18145 1901006 2 SEND1 2 0
18146 1901034 2 GET2 3 7
18147 1901038 1 SEND2 4 1
18148 1901153 1 GET3 3 7
18149 1901253 1 SEND3 6 0
18150 1901425 1 GET1 4 6
18151 1901499 2 SEND2 3 0
18152 1901541 1 SEND1 0 0
18153 1901639 1 GET1 3 7
18154 1901668 2 GET1 5 7
18155 1901671 1 SEND1 0 0
18156 1901743 1 GET1 3 7
18157 1901899 1 SEND1 2 0
18158 1901929 1 GET1 3 7
18159 1901978 2 SEND1 1 1
18160 1901998 2 GET3 3 7
18161 1902090 2 SEND3 6 0
18162 1902158 1 SEND1 2 0
18163 1902174 1 GET1 3 7
18164 1902196 2 GET1 3 7
18165 1902368 1 SEND1 0 0
18166 1902520 2 SEND1 2 0
18167 1902538 1 GET1 5 7
18168 1902712 2 GET2 3 7
18169 1902963 2 SEND2 3 0
18170 1903132 1 SEND1 2 0
18171 1903178 1 GET2 4 6
18172 1903403 1 SEND2 3 0
18173 1903454 1 GET1 4 6
18174 1903604 1 SEND1 2 0
18175 1903674 1 GET1 3 7
18176 1903694 2 GET1 4 6
18177 1903918 2 SEND1 1 1
18178 1904018 2 GET1 4 6
18179 1904096 1 SEND1 2 0
18180 1904140 2 SEND1 1 1
18181 1904146 1 GET1 3 7
18182 1904164 1 SEND1 1 1
18183 1904284 2 GET1 3 7
18184 1904346 1 GET1 3 7
18185 1904482 1 SEND1 2 0
18186 1904506 1 GET1 3 7
18187 1904516 2 SEND1 2 0
18188 1904624 1 SEND1 1 1
18189 1904682 2 GET1 5 7
18190 1904690 1 GET2 3 7
18191 1904758 2 SEND1 1 1
18192 1904801 1 SEND2 3 0
18193 1905023 1 GET1 4 6
18194 1905261 1 SEND1 1 1
18195 1905375 2 GET1 3 7
18196 1905752 2 SEND1 2 0
18197 1905835 1 GET2 4 6
18198 1905896 2 GET1 5 7
18199 1906246 2 SEND1 0 0
18200 1906278 2 GET2 3 7
18201 1906411 2 SEND2 3 0
18202 1906472 2 GET1 4 6
18203 1906594 1 SEND2 3 0
18204 1907019 1 GET1 5 7
18205 1907305 1 SEND1 1 1
18206 1907490 2 SEND1 2 0
18207 1907525 1 GET1 3 7
18208 1907555 1 SEND1 1 1
18209 1907580 2 GET1 3 7
18210 1907761 1 GET2 5 7
18211 1907992 2 SEND1 1 1
18212 1908138 1 SEND2 4 1
18213 1908330 2 GET1 3 7
18214 1908421 1 GET1 3 7
18215 1908528 2 SEND1 2 0
18216 1908618 2 GET2 5 7
18217 1908727 1 SEND1 1 1
18218 1908797 1 GET2 3 7
18219 1908858 1 SEND2 3 0
18220 1908997 1 GET1 3 7
18221 1909293 2 SEND2 4 1
18222 1909370 2 GET1 3 7
18223 1909401 1 SEND1 2 0
18224 1909810 2 SEND1 1 1
18225 1909888 2 GET1 3 7
18226 1909966 1 GET1 3 7
18227 1910216 1 SEND1 1 1
18228 1910338 1 GET1 4 6
18229 1910444 2 SEND1 2 0
18230 1910556 2 GET1 5 7
18231 1910590 1 SEND1 2 0
18232 1910814 1 GET1 5 7
18233 1910894 2 SEND1 1 1
18234 1910910 2 GET1 3 7
18235 1910976 2 SEND1 1 1
18236 1911050 1 SEND1 2 0
18237 1911080 1 GET2 3 7
18238 1911108 2 GET1 4 6
18239 1911315 1 SEND2 3 0
18240 1911412 2 SEND1 2 0
18241 1911570 2 GET1 3 7
18242 1911594 2 SEND1 1 1
18243 1911678 1 GET1 3 7
18244 1911806 2 GET1 3 7
18245 1911860 2 SEND1 1 1
18246 1911958 2 GET2 3 7
18247 1912035 2 SEND2 3 0
18248 1912182 1 SEND1 1 1
18249 1912236 1 GET3 3 7
18250 1912270 2 GET1 4 6
18251 1912450 2 SEND1 2 0
18252 1912638 2 GET1 3 7
18253 1912900 2 SEND1 1 1
18254 1912922 2 GET1 3 7
18255 1913042 2 SEND1 1 1
18256 1913216 2 GET1 3 7
18257 1913336 2 SEND1 2 0
18258 1913586 2 GET1 3 7
18259 1913686 2 SEND1 1 1
18260 1913720 2 GET2 4 6
18261 1913763 2 SEND2 4 1
18262 1913918 2 GET1 4 6
18263 1913966 2 SEND1 0 0
18264 1914010 2 GET1 3 7
18265 1914046 2 SEND1 1 1
18266 1914086 2 GET1 3 7
18267 1914200 2 SEND1 1 1
18268 1914480 1 SEND3 6 0
18269 1914740 2 GET2 5 7
18270 1914876 1 GET1 3 7
18271 1914904 1 SEND1 1 1
18272 1914915 2 SEND2 3 0
18273 1914950 1 GET1 5 7
18274 1915038 2 GET1 3 7
18275 1915054 1 SEND1 1 1
18276 1915112 2 SEND1 1 1
18277 1915180 2 GET1 4 6
18278 1915206 2 SEND1 2 0
18279 1915314 1 GET1 3 7
18280 1915374 1 SEND1 1 1
18281 1915440 2 GET1 3 7
18282 1915464 2 SEND1 2 0
18283 1915638 2 GET1 5 7
18284 1915670 1 GET1 3 7
18285 1915788 1 SEND1 1 1
18286 1915888 2 SEND1 2 0
18287 1916000 2 GET1 3 7
18288 1916030 1 GET1 5 7
18289 1916142 2 SEND1 2 0
18290 1916534 1 SEND1 2 0
18291 1916594 1 GET1 3 7
18292 1916664 1 SEND1 1 1
18293 1916718 1 GET1 4 6
18294 1916736 2 GET1 3 7
18295 1917024 1 SEND1 1 1
18296 1917072 1 GET1 3 7
18297 1917086 1 SEND1 0 0
18298 1917132 2 SEND1 0 0
18299 1917168 1 GET1 5 7
18300 1917200 2 GET1 3 7
18301 1917300 1 SEND1 2 0
18302 1917374 2 SEND1 1 1
18303 1917408 2 GET1 3 7
18304 1917410 1 GET1 3 7
18305 1917516 2 SEND1 2 0
18306 1917550 1 SEND1 2 0
18307 1917608 2 GET3 4 6
18308 1917764 1 GET1 3 7
18309 1917846 1 SEND1 1 1
18310 1917874 1 GET1 3 7
18311 1918008 1 SEND1 2 0
18312 1918064 1 GET2 3 7
18313 1918070 2 SEND3 6 0
18314 1918121 1 SEND2 4 1
18315 1918238 1 GET2 5 7
18316 1918304 2 GET1 4 6
18317 1918362 2 SEND1 2 0
18318 1918412 2 GET1 5 7
18319 1918459 1 SEND2 3 0
18320 1918712 2 SEND1 1 1
18321 1918752 2 GET1 5 7
18322 1918806 2 SEND1 2 0
18323 1918808 1 GET1 3 7
18324 1918860 2 GET2 4 6
18325 1918949 2 SEND2 3 0
18326 1919058 1 SEND1 1 1
18327 1919198 2 GET1 4 6
18328 1919300 2 SEND1 1 1
18329 1919310 1 GET1 5 7
18330 1919454 1 SEND1 2 0
18331 1919500 2 GET2 3 7
18332 1919644 1 GET2 5 7
18333 1919739 1 SEND2 4 1
18334 1919785 2 SEND2 3 0
18335 1920110 2 GET1 3 7
18336 1920244 2 SEND1 1 1
18337 1920442 1 GET1 3 7
18338 1920466 2 GET2 4 6
18339 1920521 2 SEND2 4 1
18340 1920532 1 SEND1 2 0
18341 1920546 2 GET1 3 7
18342 1920582 2 SEND1 1 1
18343 1920728 2 GET1 3 7
18344 1920752 1 GET1 3 7
18345 1920888 2 SEND1 1 1
18346 1920914 2 GET2 3 7
18347 1921152 1 SEND1 2 0
18348 1921298 1 GET1 3 7
18349 1921411 2 SEND2 3 0
18350 1922096 2 GET3 3 7
18351 1922206 2 SEND3 7 1
18352 1922252 1 SEND1 1 1
18353 1922330 2 GET1 5 7
18354 1922392 1 GET1 3 7
18355 1922422 1 SEND1 2 0
18356 1922604 2 SEND1 2 0
18357 1922766 1 GET2 3 7
18358 1922793 1 SEND2 4 1
18359 1922824 1 GET1 3 7
18360 1922864 1 SEND1 0 0
18361 1922882 1 GET2 3 7
18362 1922953 1 SEND2 4 1
18363 1923012 1 GET1 3 7
18364 1923062 1 SEND1 1 1
18365 1923092 2 GET1 3 7
18366 1923160 1 GET2 3 7
18367 1923274 2 SEND1 0 0
18368 1923367 1 SEND2 4 1
18369 1923776 1 GET1 4 6
18370 1923800 1 SEND1 1 1
18371 1923886 1 GET1 3 7
18372 1924072 1 SEND1 1 1
18373 1924100 2 GET1 4 6
18374 1924134 1 GET1 5 7
18375 1924238 2 SEND1 1 1
18376 1924298 2 GET1 3 7
18377 1924306 1 SEND1 1 1
18378 1924474 2 SEND1 1 1
18379 1924536 1 GET1 4 6
18380 1924804 1 SEND1 2 0
18381 1924962 1 GET1 3 7
18382 1925152 1 SEND1 1 1
18383 1925208 1 GET1 4 6
18384 1925232 2 GET2 3 7
18385 1925282 1 SEND1 2 0
18386 1925461 2 SEND2 4 1
18387 1925476 1 GET1 4 6
18388 1925724 2 GET1 4 6
18389 1925918 2 SEND1 2 0
18390 1925976 1 SEND1 1 1
18391 1926036 2 GET1 3 7
18392 1926148 1 GET1 5 7
18393 1926170 2 SEND1 0 0
18394 1926294 1 SEND1 2 0
18395 1926436 2 GET1 3 7
18396 1926788 2 SEND1 1 1
18397 1926852 2 GET1 5 7
18398 1927398 1 GET1 3 7
18399 1927492 2 SEND1 2 0
18400 1928040 2 GET1 4 6
18401 1928210 2 SEND1 1 1
18402 1928310 2 GET2 3 7
18403 1928561 2 SEND2 3 0
18404 1928576 1 SEND1 0 0
18405 1928642 2 GET3 4 6
18406 1928816 2 SEND3 6 0
18407 1929074 1 GET1 3 7
18408 1929202 1 SEND1 0 0
18409 1929211 2 GET1 5 7
18410 1929523 2 SEND1 2 0
18411 1929614 1 GET1 3 7
18412 1929659 2 GET1 3 7
18413 1929668 1 SEND1 2 0
18414 1929784 1 GET1 4 6
18415 1929880 1 SEND1 1 1
18416 1929953 2 SEND1 1 1
18417 1930273 2 GET1 3 7
18418 1930460 1 GET1 3 7
18419 1930666 1 SEND1 1 1
18420 1930943 2 SEND1 1 1
18421 1931023 2 GET1 3 7
18422 1931050 1 GET1 3 7
18423 1931133 2 SEND1 1 1
18424 1931254 1 SEND1 1 1
18425 1931345 2 GET1 3 7
18426 1931379 2 SEND1 2 0
18427 1931411 2 GET1 3 7
18428 1931450 1 GET1 3 7
18429 1931498 1 SEND1 1 1
18430 1931607 2 SEND1 1 1
18431 1931783 2 GET3 5 7
18432 1931874 1 GET1 3 7
18433 1931886 1 SEND1 1 1
18434 1931914 1 GET1 3 7
18435 1931976 1 SEND1 1 1
18436 1932029 2 SEND3 6 0
